lv_feeder_unique_id,PC1,PC2,PC3,PC1_original,PC2_original,PC3_original,cluster_k2_pca,new_cluster_k2_pca,moved_cluster,distance_to_centroid,pca_shift_distance,delta_distance_to_centroid,is_anomalous,anomaly_type,anomaly_intensity,anomaly_id,source_file,score_moved_cluster,score_distance_to_centroid,score_delta_distance_to_centroid,score_pca_shift_distance,score_composite
SSEN-460000640001,4.603065229800164,2.579248391300213,-0.1641466439707457,4.60344388043417,2.579178803925636,-0.1633249016397585,1,1,False,2.5780235819720003,0.0009074575273094,-0.0001674792969952,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,0.33511162887585527,-0.039454008937727145,-0.19340842486074228,0.03408306502579528
SSEN-460000640003,-0.0126436982670759,0.5828888548759791,-0.5307513924129379,-0.0124523936364267,0.5825202473364923,-0.5297389480522192,0,0,False,1.376595512599308,0.0010943091717724,0.0004869696883436,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.33024904397795823,0.10716144678125654,-0.16908656098379196,-0.13072471939349786
SSEN-460000667001,2.0882977552016864,1.6217350047470651,-0.2673209639618741,2.0885511584383565,1.6211985499083328,-0.2660003132698575,1,1,False,0.959253760468464,0.0014477966862367,0.0010074837436454,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.5613763133389577,0.2237716137092443,-0.12307425408806827,-0.15355965123926055
SSEN-460000667002,3.264983260554246,2.174131553193279,-0.6646427704019788,3.2652813081345715,2.1737656674080483,-0.6634972998757362,1,1,False,1.5822313771143055,0.001238873477988,0.0007068577777582,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.21636622347084788,0.1564227233038391,-0.15026910081454078,-0.07007086699384986
SSEN-460000702003,-2.1886936731640145,0.1227514692755207,-0.960052898716159,-2.1885867754198705,0.1221963570017213,-0.958878929052152,0,0,False,1.636272150135221,0.0013029894612906,0.0009034133398253,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.186438002202045,0.20045684048052032,-0.14192333418934286,-0.04263483197028919
SSEN-460000702004,-1.0883528630672854,1.0903282595910322,0.4847409976630779,-1.088178442045222,1.0898431686995975,0.4859035862553446,0,0,False,1.5087614056213312,0.0012717500150419,7.926759827081575e-05,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.2570544934666038,0.015824415060352565,-0.14598967013964081,-0.12907324951529733
SSEN-460001515001,0.1431387933913313,-1.0168882905416154,-0.2832614921539237,0.1433169085398699,-1.017424232152543,-0.2820817530937522,0,0,False,1.2979020466410425,0.001307953617892,-0.0001999440953106,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.3738301278513597,-0.046727060476455036,-0.14127716625504338,-0.18727811819428605
SSEN-460001515002,-1.1024202687925764,-1.553936610570397,-0.5303002339671676,-1.1022829927153297,-1.5543944555006763,-0.5292769788766499,0,0,False,1.345886983824396,0.0011293881891702,-1.776940963904572e-05,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.3472556779071076,-0.005914674547901258,-0.1645204406879901,-0.17256359771433297
SSEN-460001515003,-1.1270949336638991,-0.1817671983263936,0.3626698961478966,-1.126931424965986,-0.1822759188941937,0.3638180416130712,0,0,False,0.4604686702352178,0.001266400299904,-0.0007425488130591,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.8376075682157682,-0.168286173180683,-0.14668602496027086,-0.3841932554522407
SSEN-460001515004,-1.6841743257427195,-1.5681843287279642,-0.1017526372298072,-1.6840461194927343,-1.5686633070283516,-0.1007139305348064,0,0,False,1.4653628735609812,0.0011509859482273,-0.0002874372249515,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.281088954811942,-0.06632804598022178,-0.16170913144132207,-0.1697087107444953
SSEN-460001515005,0.0649798245322392,-1.771037226967493,-0.4384512542727529,0.0651478736982572,-1.7715620297266224,-0.437316001068605,0,0,False,1.8024437744285209,0.0012619264224657,-0.0002546028960737,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.09441080010185568,-0.05897220893334565,-0.14726837486877295,-0.10021712796799143
SSEN-460200307001,-2.2343208084477872,-0.2712084681185516,0.511054791970513,-2.2341861287395424,-0.2716616025540284,0.512096275893857,0,0,False,1.4196160518720609,0.0011437474384722,-0.0002537392343513,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.3064239181241911,-0.058778723788050234,-0.1626513444437363,-0.1759513287853259
SSEN-460200307002,-0.2009255009225211,-0.2905146165987008,1.086340608031994,-0.2007261661404071,-0.2911071880823513,1.0876254468076432,0,0,False,1.3245837725928238,0.0014288757811678,-0.0011736835893461,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.35905357019905876,-0.26487280272354496,-0.12553712605709508,-0.24982116632656626
SSEN-460200307006,-1.3317761748254349,0.3458165704972494,0.6158681348506719,-1.3316134841760645,0.3452980777092416,0.6170415976692971,0,0,False,1.0113445658093203,0.001293181350509,-0.0003372581598455,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.5325280000902203,-0.07748937289411129,-0.14320002370420212,-0.25107246556284457
SSEN-460200307007,-1.2418652241718966,-0.6585768736780511,-0.1383340870351243,-1.2417205417630035,-0.6590675876802048,-0.1372375034374073,0,0,False,0.4803349434717279,0.0012100532294634,7.337546919172766e-06,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.8266054639161378,-0.0002899918606872398,-0.15402053775548782,-0.3269719978441043
SSEN-460200307008,2.4824860659316363,-1.1289320448307698,0.241481141076976,2.482750394516565,-1.1294242269820305,0.2426693254247511,1,1,False,2.060934584948224,0.0013129717876358,-0.0005659293002922,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,0.04874352099180676,-0.12871830626775885,-0.14062396760768386,-0.07353291762787866
SSEN-460200307009,-1.4207275647141522,-1.6455510666800903,-0.1640099396768663,-1.4206025520706125,-1.6461358990786268,-0.1628300493405244,0,0,False,1.42374008011174,0.0013227994183608,-0.000386225765399,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.3041399976179442,-0.08845952941437413,-0.13934473724600666,-0.17731475475944167
SSEN-460200307011,-3.0426328264467117,-0.5572090550142318,0.7075050642898792,-3.042522305447718,-0.5576868426657203,0.7085475112489956,0,0,False,2.2573244201301144,0.0011520380174735,-0.0002850136783831,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,0.15750581497291827,-0.06578510162162032,-0.1615721870485192,-0.023283824565740418
SSEN-460200618001,-0.8169780054018799,-0.1934856364165059,-0.1019069378918675,-0.8168185585220327,-0.1940025471740355,-0.1007470762012301,0,0,False,0.1805463708948235,0.0012798043522941,0.0007597126996961,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.9926308227774489,0.16826375085605508,-0.14494126355574344,-0.32310277849237906
SSEN-460200618002,0.6656513847477716,-0.3239992067657246,-0.0352003847119478,0.6658573629888588,-0.3245063156161267,-0.0340179798388779,0,0,False,1.5864632281658249,0.0013029457800756,-0.000200395920427,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.21402258981117636,-0.046828282339167485,-0.14192902002940203,-0.13425996405991528
SSEN-460200618003,4.623460807605172,0.5809933448775603,1.3561624039149356,4.623834437924716,0.5805611418820468,1.3574055032114685,1,1,False,2.382195818464705,0.0013680990117874,-0.0010415875096438,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,0.2266606147766895,-0.23527946946439468,-0.13344823819099763,-0.04735569762623427
SSEN-460200618004,0.5346276889328008,-0.4837287584653056,-0.0820292699409709,0.5348284537683796,-0.484227490299621,-0.0808666807394928,0,0,False,1.4657160369654851,0.0012808800151295,-0.0002106115140938,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.2808933700354262,-0.04911687007396621,-0.14480124806304986,-0.15827049605748075
SSEN-460200618005,-0.2544614046539787,-0.5940345238176967,-0.100214293601106,-0.2542866556086567,-0.5945421220678138,-0.0990654013167688,0,0,False,0.7244635376338329,0.0012681272386367,-0.0002350015879679,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.6914050554893845,-0.054580950355517285,-0.1464612350265174,-0.2974824136238064
SSEN-460200618006,4.225835533204995,0.3334752715620533,1.2682173887850017,4.226188153442795,0.3329935063970137,1.269502458273942,1,1,False,2.0664502220859817,0.0014169835206371,-0.0011499373047278,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,0.05179812586641407,-0.259552949810728,-0.12708510248860133,-0.11161330881097176
SSEN-460200618007,2.093118404350517,-0.1779427414039609,0.1196858481087972,2.0933762630176327,-0.1784152953675938,0.1208704463834124,1,1,False,1.2286649080386605,0.0013011807764384,-0.0003520980359281,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.4121742204369501,-0.08081393331578766,-0.14215876474655276,-0.21171563949976355
SSEN-460500501301,1.9093563829875209,0.1717029349859944,0.8794219108546834,1.9096255379760885,0.1711890470014882,0.8806765004864655,1,1,False,1.323232884882001,0.00138221576198,-0.0009059527569228,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.35980170284148344,-0.20489337134671437,-0.13161070725806912,-0.23210192714875563
SSEN-460500501302,0.6006564452661975,0.3126137049256244,-1.1020131883629822,0.600846650552795,0.3121954077048285,-1.1009386523815805,0,0,False,1.968290701782741,0.0011686651322351,0.000574964108057,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.0025634178172400735,0.1268747357251286,-0.15940789021794918,-0.011698857436686883
SSEN-460500501303,3.3142638152155364,-0.0759719990108619,0.1784552806545428,3.314561175426868,-0.0764338775664235,0.1796608742949274,1,1,False,1.203233527409359,0.001324843734599,-0.0006539343456981,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.4262583266422833,-0.14843397567333708,-0.13907863532643386,-0.23792364588068474
SSEN-460501021001,-2.7572336855776958,1.1533067193286124,1.4653328372414465,-2.7578597437125687,1.155220630636259,1.4559757548024668,0,0,False,2.7864044470584624,0.0095713111459005,0.0035667673039965,1,unmetered_load,0.2,SSEN-460501021001-unmetered_load-0.2,features_unmetered_load_0.2_projected_clustered.csv,0,0.45051465310865957,0.7971249749658554,0.9343368993337299,0.7273255091360816
SSEN-460501021002,-3.0742991767406203,0.7421155835945776,0.6368856164030607,-3.0745130652753003,0.7423766651547216,0.6318891758201246,0,0,False,2.490685385775764,0.0050078269124567,0.0010270813728441,1,unmetered_load,0.2,SSEN-460501021002-unmetered_load-0.2,features_unmetered_load_0.2_projected_clustered.csv,0,0.2867430228241353,0.2281620481057337,0.3403231690857867,0.28507608000521856
SSEN-460501021003,0.1838851303711204,-0.0587300978896635,-0.2488745606484244,0.184073166549739,-0.0592397383470229,-0.2476940910930484,0,0,False,1.1569052286243713,0.0012994611850365,0.0001629586713682,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.4519153167173086,0.034573630196550735,-0.14238259830242636,-0.1865747616077281
SSEN-460501021004,-2.243106808397438,1.5341583214346968,0.3425095607828948,-2.2429638535151297,1.533734291834436,0.3435750326746222,0,0,False,2.3066536771752983,0.0011556243127998,0.0002526314987028,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,0.18482476023120553,0.05466293087514505,-0.1611053707836718,0.026127440107559602
SSEN-460501721001,3.1278184560912248,0.889552176540334,-0.6313807212417701,3.128101802514117,0.8891498289536394,-0.6302359103999567,1,1,False,0.8537048077736022,0.001246098166044,0.0007693417663485,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.6198301850058124,0.17042093961639707,-0.14932868693722942,-0.19957931077554827
SSEN-460501721004,-4.111765742153515,8.98217378312034,0.0369794028436219,-4.111626568642089,8.982004905468195,0.0379176288945403,0,0,False,9.834207847153769,0.0009634090773386,0.0001989196574552,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,4.353645711863822,0.042629928672619215,-0.18612539565634023,1.403383414960034
SSEN-460501721005,-2.4502473215069265,4.8917154342979705,0.1011621305371242,-2.4500990421220594,4.891281821923314,0.1023509426123334,0,0,False,5.432713927413933,0.0012740803026478,0.0004299167034638,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,1.9160624468672078,0.09437993200214845,-0.14568634426788982,0.6215853448671554
SSEN-460501724001,3.051925826260899,0.4792139991251048,0.443622872303244,3.052229759860825,0.4788039055676095,0.444778602519002,1,1,False,0.7043772750436786,0.0012634336906538,-0.0010407524337877,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.7025289916889785,-0.2350923883779466,-0.14707217872716347,-0.3615645195980295
SSEN-460501724002,4.148265688190771,0.6163665216355105,0.721908931260681,4.148614023341176,0.6160022784939961,0.7230422723619161,1,1,False,1.6648910088364255,0.0012403517625644,-0.000822984288592,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.17058864461904463,-0.18630604052775238,-0.15007667737431937,-0.16899045417370548
SSEN-460501724003,-0.195157804863569,-0.4174102849209721,0.3619413444658843,-0.1949722138169043,-0.4179547308530352,0.3631507538401667,0,0,False,0.8282073438470176,0.0013392297951226,-0.0007928285994116,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.6339508886806619,-0.17955029606064843,-0.13720604915366483,-0.316902411298325
SSEN-460501724004,2.048771916526571,-0.4333341749906266,0.0657642880372674,2.0490220075084062,-0.4338376603511768,0.0669760623228016,1,1,False,1.4777281429313398,0.0013358293029296,-0.0003548033572275,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.2742409676889374,-0.08142000334425975,-0.1376486800358841,-0.16443655035636043
SSEN-460600102001,-1.013421925272416,-0.5033702075453881,-1.2728282956893382,-1.0132856389884084,-0.5037410361342519,-1.271887426616394,0,0,False,1.264486257248841,0.001020452059604,0.0008843646578065,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.3923360648114854,0.19618938609125797,-0.17870029830821882,-0.12494899234281542
SSEN-460600102003,5.479614775623145,2.7011086616769826,-0.3288719311736475,5.4799955183541575,2.700791668288057,-0.3277134080509419,1,1,False,3.372115763846583,0.0012600101831671,-1.4834071187408426e-05,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,0.774886361886629,-0.005257074040577585,-0.14751780543445064,0.20737049413720024
SSEN-460600102004,1.4612436384022585,1.6407942992885185,-1.9798333783394864,1.4614682673729054,1.640615018673967,-1.9790101278258947,1,1,False,2.476951423098228,0.0008719754132639,0.0008417252065595,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,0.27913704217408636,0.18663691872369084,-0.19802701492111485,0.0892489819922208
SSEN-460600103002,-2.653019140008112,1.766701578282641,3.233931002169046,-2.652843628889209,1.766209231340626,3.23508083690159,0,0,False,4.239774003696748,0.0012630635678124,-0.000570031243039,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,1.2554025783716436,-0.12963725979756519,-0.14712035639984145,0.3262149873914123
SSEN-460600103003,-2.3412659959104105,-0.6990067994822999,0.6839269769531487,-2.341139606149987,-0.6995488547347477,0.6850688740359419,0,0,False,1.632325779252713,0.0012703256338189,-0.0005124357671331,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.18862353461355863,-0.11673421137596252,-0.1461750771576751,-0.1505109410490654
SSEN-460600103006,3.518018518622232,0.3941032350903142,0.0929588843289752,3.518326614466624,0.3936847170493353,0.0941289528535928,1,1,False,1.0183144475536687,0.0012802893236519,-0.0005039268617557,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.5286680226805427,-0.11482797106155303,-0.14487813642950095,-0.2627913767238656
SSEN-460600105004,1.0300824277357088,0.2472538472819618,-0.6063999158671667,1.0302931911673563,0.2467851340521686,-0.6052444691552633,1,1,False,1.8763354015118967,0.0012645831012438,0.000431344382848,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.053489013797887806,0.09469977337744942,-0.1469225637318604,-0.03523726805076627
SSEN-460600105005,0.0759184055915423,-0.4808095979904865,-0.7278848501244487,0.0738130029100669,-0.4753241540311361,-0.7409144262924832,0,0,False,1.2300948182879123,0.0142930987193452,-0.0050915036774006,1,unmetered_load,0.2,SSEN-460600105005-unmetered_load-0.2,features_unmetered_load_0.2_projected_clustered.csv,0,-0.41138232446763123,-1.1425775444273356,1.548956454581682,-0.0016678047710949606
SSEN-460600208001,-2.752814816461935,-0.915551819578043,0.002273180515886,-2.75271808043248,-0.9161595349159672,0.0034700928411227,0,0,False,1.926689693327476,0.0013458361362537,-0.0001134746149564,1,unmetered_load,0.2,SSEN-460600208001-unmetered_load-0.2,features_unmetered_load_0.2_projected_clustered.csv,0,-0.02560239591573313,-0.027355401948553702,-0.1363461234614019,-0.06310130710856292
SSEN-460600208002,0.372844874358594,0.3004425498904861,-2.159348341754219,0.3730180082936162,0.300190056806123,-2.158506527637185,0,0,False,2.571520901916198,0.0008957561748296,0.0006723701289748,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,0.3315103915753645,0.14869649489439815,-0.19493155141929003,0.09509177835015753
SSEN-460600208003,-0.9908972412046992,0.7035141141472514,-0.7155441060888675,-0.9907169756774408,0.703417297941239,-0.7149076580308765,0,0,False,1.2363400260980673,0.0006685320998911,0.0004456390477971,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.40792367739869256,0.09790219077408958,-0.224508561758712,-0.17817668279443832
SSEN-460600434001,1.376749100458892,1.4760963211246063,-0.4222472644497352,1.3769885309124663,1.4757081652163389,-0.421143376500588,1,1,False,1.4713694631693253,0.0011943871045411,0.0007242839155958,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.27776245645116104,0.16032668098078298,-0.1560597457000287,-0.09116517372346893
SSEN-460600434002,0.7977336113114188,0.9207480590956312,0.3630267186909536,0.7979619045582261,0.920253394212195,0.364245967526114,1,1,False,1.870391844402638,0.0013354320931753,3.613554793058249e-05,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.05678060424610026,0.006161591282799175,-0.1377003835229069,-0.06277313216206933
SSEN-461000302001,14.581509399621378,4.034409748571878,5.828023364694827,14.582329157208587,4.034140691375427,5.8294970616733,1,1,False,13.612745832384231,0.0017076817798141,-0.0012803539109054,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,6.446230894736508,-0.2887700325420173,-0.08924586639683942,2.0227383319325503
SSEN-461000302002,0.338787230585404,0.0386315211151778,-0.5214698676568638,0.3389823593213715,0.0382197402233374,-0.5204115981976303,0,0,False,1.4004343325445736,0.0011522035301245,0.0003044594620249,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.317046910880548,0.0662738900662922,-0.1615506428112228,-0.13744122120849286
SSEN-461000307001,-4.095453690356825,0.7016264274607148,2.0462198939796115,-4.095331027080952,0.7012285167561129,2.047185729277841,0,0,False,3.9258710392119007,0.0010517685255752,-0.0003070189360805,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,1.0815605540467936,-0.07071491426980979,-0.17462393695401357,0.27874056760765675
SSEN-461000307002,-2.138487861763031,-0.7256761518876595,0.8963257722403065,-2.1383495069630096,-0.7261957485729562,0.8974442880363275,0,0,False,1.5801267326015271,0.0012410480860984,-0.0006795123163922,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.2175317927836004,-0.15416417911729366,-0.14998603923058276,-0.17389400371049227
SSEN-461000307003,3.921199751487178,0.5473236278858031,0.2756066383536394,3.9215230305578967,0.5468793693538619,0.2768276468240425,1,1,False,1.3441760517581076,0.0013389311728252,-0.000614692553253,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.34820320605286437,-0.13964268191101328,-0.1372449198357445,-0.20836360259987405
SSEN-461400507003,-3.143681212330614,0.8242424858322551,0.2405711240259949,-3.14356309558517,0.823868791235109,0.2415221058626924,0,0,False,2.514081490501693,0.0010285745822345,0.0001737476508356,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,0.29969997661890596,0.03699067289474778,-0.17764301625793646,0.053015877751905756
SSEN-461800102001,2.082240210007688,-1.421991931043052,0.0870637699095001,2.082483480598775,-1.4225259864401891,0.088283638933647,1,1,False,2.4074141126119586,0.0013536898403149,-0.0004701084746168,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,0.2406267119487016,-0.10725167657087703,-0.13532383263995726,-0.0006495990873775596
SSEN-461800102002,-1.166396888560716,-0.9598263899586,-0.428677290779133,-1.166261212383763,-0.9603449896734132,-0.427556257911178,0,0,False,0.7955280889853404,0.0012426054805255,0.0001922567833836,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.6520489268049748,0.04113725263477631,-0.14978331832134212,-0.25356499749718026
SSEN-461800102003,-2.939406911432678,-0.7259333461046026,1.2745827190985666,-2.93928812773125,-0.7264964972124062,1.2757390204743786,0,0,False,2.4350099466686923,0.0012916197620237,-0.0006129515071791,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,0.25590951013198154,-0.13925263735556112,-0.14340329054020154,-0.00891547258792704
SSEN-461800102004,-0.961844518760891,0.0873291678029197,0.0305995276731562,-0.9616783657910588,0.0869009039170886,0.0316508543648227,0,0,False,0.4129080727800385,0.0011473031761054,0.0002951996178125,0,unmetered_load,0.2,,features_unmetered_load_0.2_projected_clustered.csv,0,-0.8639470153543976,0.06419941778579047,-0.1621885057732746,-0.3206453677806272
