lv_feeder_unique_id,PC1,PC2,PC3,PC1_original,PC2_original,PC3_original,cluster_k2_pca,new_cluster_k2_pca,moved_cluster,distance_to_centroid,pca_shift_distance,delta_distance_to_centroid,is_anomalous,anomaly_type,anomaly_intensity,anomaly_id
SSEN-400600301501,-1.4137255901563512,-0.8757801621877559,0.9164215129791715,-1.4136458968401215,-0.8760455284008087,0.9169950832266875,0,0,False,1.1995067846279857,0.0006369875042081238,-0.0005405608219903879,0,,,
SSEN-400600301502,2.894427861900519,-0.11555853325807104,1.19878441469433,2.8915297254943217,-0.1133385357923062,1.191758276482088,1,1,False,1.5492918553265942,0.00791796700892694,0.007051920062413952,1,unmetered_load,0.1,SSEN-400600301502-unmetered_load-0.1
SSEN-400600301503,-1.9125214015101675,-0.6946146074582976,0.922005503648133,-1.9124485094367203,-0.6948758233343278,0.9225695801188714,0,0,False,1.421713836776311,0.0006258827790427318,-0.00039392004427152294,0,,,
SSEN-400600301504,2.4528442814358673,-0.900401591571371,0.5234749084075968,2.452982210927469,-0.900627563797123,0.5240485167104428,1,1,False,1.8839540956797085,0.0006317550764012027,-0.00034150975992974786,0,,,
SSEN-400600301505,-2.2676033948826126,-0.7847800675954681,1.448696273305035,-2.267532446182008,-0.7850647755674413,1.4492867837371115,0,0,False,2.050010944349621,0.0006593898071806144,-0.00044258766902949276,0,,,
SSEN-401100228001,0.6332803694861923,-0.1176338643064773,-0.11010002054204404,0.6333796831243423,-0.1179192079990277,-0.1094653552416415,0,0,False,1.5694389997953146,0.0007029112782819402,-2.7414967413319502e-05,0,,,
SSEN-401100228002,-0.5384912157326214,-0.3426148570775064,0.2784101968442411,-0.538405867207157,-0.34290124178775,0.2790292833414379,0,0,False,0.4887060481336661,0.0006874362981917924,-0.0004650262538495875,0,,,
SSEN-401100228004,1.6241032294617388,1.4188978632053784,-1.950476267596458,1.624216083679241,1.418782019038397,-1.9500339058185343,1,1,False,2.3206040410604643,0.00047099881953080425,0.0004602396153181587,0,,,
SSEN-401100228005,3.3228500259880915,0.6287790324308971,0.010378546006006751,3.32300151541286,0.6285496816864562,0.0109915520129951,1,1,False,0.7394352878876518,0.000671808882343831,-0.00017758383404908873,0,,,
SSEN-460000307001,-1.9220282614834248,-0.7017258298878721,1.4421265948541757,-1.9219544129676431,-0.7020461748667312,1.442770966124867,0,0,False,1.8169842914124426,0.000723387063235011,-0.0005470795561759445,0,,,
