lv_feeder_unique_id,PC1,PC2,PC3,PC1_original,PC2_original,PC3_original,cluster_k2_pca,new_cluster_k2_pca,moved_cluster,distance_to_centroid,pca_shift_distance,delta_distance_to_centroid,is_anomalous,anomaly_type,anomaly_intensity,anomaly_id
SSEN-400600301501,-1.4136951089712724,-0.8759242077044544,0.9171232681039634,-1.4136458968401215,-0.8760455284008087,0.9169950832266875,0,0,False,1.200111967939495,0.000183226384504301,6.462248951888405e-05,0,,,
SSEN-400600301502,2.8915506518315097,-0.11623647575444054,1.188190733256439,2.8915297254943217,-0.1133385357923062,1.191758276482088,1,1,False,1.541599581480651,0.004596287480412581,-0.0006403537835293349,1,smoothed_profile,0.1,SSEN-400600301502-smoothed_profile-0.1
SSEN-400600301503,-1.9125026726758279,-0.6947605227003453,0.9226888454437397,-1.9124485094367203,-0.6948758233343278,0.9225695801188714,0,0,False,1.4221946017975675,0.0001745053305299552,8.684497698507876e-05,0,,,
SSEN-400600301504,2.4529719132242174,-0.9004648471489712,0.5242387964360226,2.452982210927469,-0.900627563797123,0.5240485167104428,1,1,False,1.8841851874354447,0.0002505775812891325,-0.00011041800419353542,0,,,
SSEN-400600301505,-2.267582169823168,-0.7849529838666474,1.4493982421517038,-2.267532446182008,-0.7850647755674413,1.4492867837371115,0,0,False,2.050540974527954,0.00016550771293213793,8.744250930359243e-05,0,,,
SSEN-401100228001,0.633333422850669,-0.11777907154697248,-0.10929953983160051,0.6333796831243423,-0.1179192079990277,-0.1094653552416415,0,0,False,1.5694297359081366,0.00022197519753797582,-3.667885459135434e-05,0,,,
SSEN-401100228002,-0.5384571445296407,-0.3427718633440948,0.27917619719637293,-0.538405867207157,-0.34290124178775,0.2790292833414379,0,0,False,0.489216268075652,0.0002023655757672345,4.519368813632463e-05,0,,,
SSEN-401100228004,1.6241667662149852,1.418929052058874,-1.9498514394998403,1.624216083679241,1.418782019038397,-1.9500339058185343,1,1,False,2.3200381674510866,0.00023946790776411902,-0.00010563399405949525,0,,,
SSEN-401100228005,3.3230026101948162,0.6287177981522382,0.011195494296683912,3.32300151541286,0.6285496816864562,0.0109915520129951,1,1,False,0.739531072552822,0.000264304369412914,-8.179916887884886e-05,0,,,
SSEN-460000307001,-1.92200170308125,-0.7019298670164313,1.4428913082435486,-1.9219544129676431,-0.7020461748667312,1.442770966124867,0,0,False,1.8176301567114723,0.00017391404892953092,9.878574285382413e-05,0,,,
