lv_feeder_unique_id,PC1,PC2,PC3,PC1_original,PC2_original,PC3_original,cluster_k2_pca,new_cluster_k2_pca,moved_cluster,distance_to_centroid,pca_shift_distance,delta_distance_to_centroid,is_anomalous,anomaly_type,anomaly_intensity,anomaly_id
SSEN-400600301501,-1.413614389697097,-0.8759287471049877,0.917040320113839,-1.4136458968401215,-0.8760455284008087,0.9169950832266875,0,0,False,1.2000157904307942,0.00012913925458342686,-3.155501918183923e-05,0,,,
SSEN-400600301502,2.8913771583166255,-0.11853779508592038,1.1854850467469211,2.8915297254943217,-0.1133385357923062,1.191758276482088,1,1,False,1.5411622818836372,0.00814917083242985,-0.0010776533805429978,1,smoothed_profile,0.2,SSEN-400600301502-smoothed_profile-0.2
SSEN-400600301503,-1.9124139082127434,-0.6947785110981648,0.9225821591696197,-1.9124485094367203,-0.6948758233343278,0.9225695801188714,0,0,False,1.4220663441117094,0.00010404397399889962,-4.1412708873034276e-05,0,,,
SSEN-400600301504,2.452983527079891,-0.9003661417507154,0.5243468693918176,2.452982210927469,-0.900627563797123,0.5240485167104428,1,1,False,1.8841146320113586,0.0003966831746982704,-0.00018097342827960716,0,,,
SSEN-400600301505,-2.267456544887418,-0.7849961011414033,1.4492372669072617,-2.267532446182008,-0.7850647755674413,1.4492867837371115,0,0,False,2.0503524874283916,0.00011370619926124834,-0.00010104459025894741,0,,,
SSEN-401100228001,0.6333342727658652,-0.11771725811798626,-0.10923363284503415,0.6333796831243423,-0.1179192079990277,-0.1094653552416415,0,0,False,1.5694350016351306,0.0003107106760301767,-3.141312759735726e-05,0,,,
SSEN-401100228002,-0.5384333914767636,-0.3427358971054021,0.2791892972110304,-0.538405867207157,-0.34290124178775,0.2790292833414379,0,0,False,0.4892412880532463,0.00023173452021674017,7.021366573062293e-05,0,,,
SSEN-401100228004,1.624133543649742,1.4190148901076411,-1.9497265658168463,1.624216083679241,1.418782019038397,-1.9500339058185343,1,1,False,2.319962464377184,0.00039433446209803246,-0.00018133706796197302,0,,,
SSEN-401100228005,3.32301460965118,0.6288211467132497,0.011330229905783902,3.32300151541286,0.6285496816864562,0.0109915520129951,1,1,False,0.739490435390931,0.0004342435202890848,-0.000122436330769915,0,,,
SSEN-460000307001,-1.9219211341933016,-0.7019381582028192,1.4428071241558231,-1.9219544129676431,-0.7020461748667312,1.442770966124867,0,0,False,1.8175195254598298,0.00011866962419655963,-1.1845508788743686e-05,0,,,
