lv_feeder_unique_id,avg_daily_consumption_per_device,std_daily_consumption_per_device,avg_total_consumption_daily,std_total_consumption_daily,avg_max_consumption_daily,std_max_consumption_daily,max_to_mean_ratio,std_to_mean_ratio,per_device_peak_ratio,max_to_min_ratio,weekday_weekend_ratio,mean_daily_time_at_peak,is_anomalous,anomaly_type,anomaly_intensity,anomaly_id
SSEN-461800312003,0.17649092845690312,0.3975941957432989,-0.3599562156952997,-0.1413495154400904,-0.1891422567554253,-0.14115298346707153,1.0837767211788367,0.9436112708077184,0.4517276301452653,0.29359756432921874,0.13334256003471426,0.1689160703622236,0,,,
SSEN-461800312005,-0.33549774524923986,-0.39779887149017523,0.14347385191927048,0.12268894706453996,0.11701815853657295,0.1225449331362902,-0.5281043445422618,-0.4057099451676742,-0.43592089505459397,-0.26417949422545045,0.24765682798465932,0.1689160703622236,0,,,
SSEN-461800316001,-0.6951691623090631,-0.6585458446615374,-0.2195934896597046,-0.3370133747695526,-0.2914168829061207,-0.3369745732578933,-0.6360655750353836,-0.6439182869314805,-0.7301225267502719,-0.5929256826096243,0.21738847139034034,0.16144115646852542,0,,,
SSEN-461800316002,-1.50883657554667,-1.2156927862466005,-1.0462334991965343,-1.3303820597110176,-1.2147721557045188,-1.329841638306181,-0.5409353960453483,-1.0085288053744101,-1.3771611097429872,-0.6905005362678538,0.5812304438290644,0.13901641478743076,0,,,
SSEN-461800510001,-0.9076864585023525,-0.816470960421253,-0.3492335893895514,-0.5255286861626413,-0.4300624658778069,-0.5251131639356064,-0.5085549432392782,-0.709482627348193,-0.8893027578748638,-0.5325186914541769,0.26976574610469917,0.18417477888902944,0,,,
SSEN-461800510003,-0.5036086946292564,-0.5684915476235636,-0.13706238537426665,-0.328323692114113,-0.21730036497867036,-0.32806004821397483,-0.49373660774378464,-0.6520060072278068,-0.5653129327830586,-0.515718785709901,0.015125473987876645,0.16910178250865043,0,,,
SSEN-461800512001,-0.3986071833491734,-0.49330462078831355,-0.2631705615283312,-0.43077802673354326,-0.36018201440091463,-0.43039700194176883,-0.6403206838868872,-0.6643367218021333,-0.5043554953476143,-0.4925688732281684,-0.477707199104047,0.16910178250865043,0,,,
SSEN-461800512002,-0.8768570417211751,-0.7481882332037606,-0.49198710694274866,-0.6265963396455706,-0.505468858112293,-0.6262718779310604,-0.03568379128860865,-0.5296139326490988,-0.7661191938784252,-0.46377278528111554,-0.07047402257579624,0.16910178250865043,0,,,
SSEN-461800512003,-0.4822995700884169,-0.455801293827409,-0.15199298140847467,-0.20262629079985978,0.003501292911201581,-0.2030635129289946,0.4257367040664637,-0.36702682001086967,-0.3085138241340128,-0.19115285433560522,-0.35442175660293834,0.15418290674565818,0,,,
SSEN-461800524001,-0.5045263395970104,-0.4940964669326316,0.6681275655540673,0.793404511783406,0.9899285351018203,0.7928808705572795,0.06715175276860089,-0.4638264545830205,-0.41068207081061,-0.3715445919414222,-1.0421998741288276,0.17656122039014735,0,,,
